Province_State,Country_Region,Last_Update,Lat,Long,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,region
Oregon,US,5/28/2021,44.572,-122.0709,200210,2660,,,41,4746.858327,5084865,,1.328604965,84000041,USA,120559.0818,,O
California,US,5/29/2021,36.1162,-119.6816,3852913,62090,,,6,9759.081386,64950020,,1.610205315,84000006,USA,164379.5643,,C
Oregon,US,5/29/2021,44.572,-122.0709,200632,2665,,,41,4756.863693,5098280,,1.328302564,84000041,USA,120877.1434,,O
California,US,5/30/2021,36.1162,-119.6816,3854194,62108,,,6,9762.323421,65152136,,1.610137217,84000006,USA,164891.0921,,C
Oregon,US,5/30/2021,44.572,-122.0709,201005,2666,,,41,4765.707298,5113007,,1.326335166,84000041,USA,121226.3116,,O
California,US,5/31/2021,36.1162,-119.6816,3854904,62114,,,6,9764.120333,65377460,,1.60999642,84000006,USA,165461.3561,,C
Oregon,US,5/31/2021,44.572,-122.0709,201260,2668,,,41,4771.753194,5113007,,1.325648415,84000041,USA,121226.3116,,O
California,US,6/1/2021,36.1162,-119.6816,3855383,62121,,,6,9765.34274,65586172,,1.609976302,84000006,USA,165989.5775,,C
Oregon,US,6/1/2021,44.572,-122.0709,201475,2671,,,41,4776.850714,5113007,,1.325722794,84000041,USA,121226.3116,,O
California,US,6/2/2021,36.1162,-119.6816,3855977,62145,,,6,9766.851134,65743782,,1.610349563,84000006,USA,166388.4667,,C
Oregon,US,6/2/2021,44.572,-122.0709,201650,2674,,,41,4780.999858,5113007,,1.326060005,84000041,USA,121226.3116,,O
California,US,6/3/2021,36.1162,-119.6816,3856886,62185,,,6,9769.154218,65858455,,1.611006189,84000006,USA,166678.6883,,C
Oregon,US,6/3/2021,44.572,-122.0709,201998,2676,,,41,4789.250729,5148566,,1.324765592,84000041,USA,122069.3941,,O
California,US,6/4/2021,36.1162,-119.6816,3858070,62264,,,6,9772.158352,65931989,,1.612556935,84000006,USA,166864.7927,,C
Oregon,US,6/4/2021,44.572,-122.0709,202247,2683,,,41,4795.154368,5157272,,1.326595697,84000041,USA,122275.8081,,O
California,US,6/5/2021,36.1162,-119.6816,3859307,62319,,,6,9775.294091,66009803,,1.613463628,84000006,USA,167061.7292,,C
Oregon,US,6/5/2021,44.572,-122.0709,202680,2686,,,41,4805.420537,5171718,,1.32524176,84000041,USA,122618.314,,O
California,US,6/6/2021,36.1162,-119.6816,3860509,62550,,,6,9778.338718,66152168,,1.618940072,84000006,USA,167422.0355,,C
Oregon,US,6/6/2021,44.572,-122.0709,202995,2691,,,41,4812.888997,5184834,,1.325648415,84000041,USA,122929.2865,,O
California,US,6/7/2021,36.1162,-119.6816,3861452,62566,,,6,9780.730383,66367363,,1.618958211,84000006,USA,167966.6644,,C
Oregon,US,6/7/2021,44.572,-122.0709,203252,2694,,,41,4818.982312,5184834,,1.325448212,84000041,USA,122929.2865,,O
California,US,6/8/2021,36.1162,-119.6816,3862325,62568,,,6,9782.944888,66582653,,1.618643478,84000006,USA,168511.5338,,C
Oregon,US,6/8/2021,44.572,-122.0709,203374,2694,,,41,4821.874858,5184834,,1.324653102,84000041,USA,122929.2865,,O
California,US,6/9/2021,36.1162,-119.6816,3863350,62578,,,6,9785.536491,66762795,,1.618473429,84000006,USA,168967.4484,,C
Oregon,US,6/9/2021,44.572,-122.0709,203671,2700,,,41,4828.916549,5213640,,1.325667375,84000041,USA,123612.2594,,O
California,US,6/10/2021,36.1162,-119.6816,3864308,62622,,,6,9787.96865,66918093,,1.619208966,84000006,USA,169360.4862,,C
Oregon,US,6/10/2021,44.572,-122.0709,203933,2716,,,41,4835.128411,5226007,,1.331809957,84000041,USA,123905.4735,,O
California,US,6/11/2021,36.1162,-119.6816,3865544,62652,,,6,9791.101857,67013912,,1.619466268,84000006,USA,169602.991,,C
Oregon,US,6/11/2021,44.572,-122.0709,204291,2726,,,41,4843.616375,5237259,,1.334371069,84000041,USA,124172.2516,,O
California,US,6/12/2021,36.1162,-119.6816,3866643,62578,,,6,9793.880744,67142241,,1.617094512,84000006,USA,169927.774,,C
Oregon,US,6/12/2021,44.572,-122.0709,204587,2726,,,41,4850.634357,5250011,,1.332440478,84000041,USA,124474.5938,,O
California,US,6/13/2021,36.1162,-119.6816,3867621,62580,,,6,9796.350866,67321874,,1.616738436,84000006,USA,170382.4004,,C
Oregon,US,6/13/2021,44.572,-122.0709,204866,2729,,,41,4857.249278,5242201,,1.332090244,84000041,USA,124289.4235,,O
California,US,6/14/2021,36.1162,-119.6816,3868263,62576,,,6,9797.97821,67497563,,1.61636659,84000006,USA,170827.0451,,C
Oregon,US,6/14/2021,44.572,-122.0709,205030,2730,,,41,4861.13762,5242201,,1.331512462,84000041,USA,124289.4235,,O
California,US,6/15/2021,36.1162,-119.6816,3869200,62584,,,6,9800.349629,67644684,,1.616182067,84000006,USA,171199.3881,,C
Oregon,US,6/15/2021,44.572,-122.0709,205154,2730,,,41,4864.077585,5242201,,1.330707664,84000041,USA,124289.4235,,O
California,US,6/16/2021,36.1162,-119.6816,3870006,62601,,,6,9802.402158,67789152,,1.616282573,84000006,USA,171565.0167,,C
Oregon,US,6/16/2021,44.572,-122.0709,205459,2737,,,41,4871.308951,5268017,,1.332139259,84000041,USA,124901.5052,,O
California,US,6/17/2021,36.1162,-119.6816,3870891,62626,,,6,9804.641971,67901400,,1.616558665,84000006,USA,171849.101,,C
Oregon,US,6/17/2021,44.572,-122.0709,205698,2744,,,41,4876.975497,5278118,,1.333994497,84000041,USA,125140.9939,,O
California,US,6/18/2021,36.1162,-119.6816,3872198,62684,,,6,9807.957401,67989072,,1.617508855,84000006,USA,172070.9867,,C
Oregon,US,6/18/2021,44.572,-122.0709,205988,2745,,,41,4883.851222,5288743,,1.332601899,84000041,USA,125392.9062,,O
California,US,6/19/2021,36.1162,-119.6816,3873199,62716,,,6,9810.495856,68098129,,1.617915846,84000006,USA,172346.995,,C
Oregon,US,6/19/2021,44.572,-122.0709,206299,2750,,,41,4891.224844,5300695,,1.333016641,84000041,USA,125676.2809,,O
California,US,6/20/2021,36.1162,-119.6816,3874358,62751,,,6,9813.434187,68254378,,1.618334053,84000006,USA,172742.4397,,C
Oregon,US,6/20/2021,44.572,-122.0709,206581,2753,,,41,4897.910894,5311756,,1.332649179,84000041,USA,125938.5305,,O
California,US,6/21/2021,36.1162,-119.6816,3875467,62759,,,6,9816.243444,68399987,,1.61807717,84000006,USA,173110.9561,,C
Oregon,US,6/21/2021,44.572,-122.0709,206777,2754,,,41,4902.557936,5311756,,1.331869599,84000041,USA,125938.5305,,O
California,US,6/22/2021,36.1162,-119.6816,3876296,62767,,,6,9818.336468,68533133,,1.617938451,84000006,USA,173447.9303,,C
Oregon,US,6/22/2021,44.572,-122.0709,206851,2756,,,41,4904.312431,5311756,,1.332360008,84000041,USA,125938.5305,,O
California,US,6/23/2021,36.1162,-119.6816,3877137,62807,,,6,9820.475046,68646405,,1.618616969,84000006,USA,173734.6061,,C
Oregon,US,6/23/2021,44.572,-122.0709,207106,2757,,,41,4910.358327,5336048,,1.331202379,84000041,USA,126514.4792,,O
California,US,6/24/2021,36.1162,-119.6816,3878651,62876,,,6,9824.309303,68728022,,1.619762775,84000006,USA,173941.1675,,C
Oregon,US,6/24/2021,44.572,-122.0709,207333,2759,,,41,4915.74036,5345089,,1.330709535,84000041,USA,126728.8359,,O
California,US,6/25/2021,36.1162,-119.6816,3880702,62947,,,6,9829.505164,68799509,,1.620734651,84000006,USA,174122.0913,,C
Oregon,US,6/25/2021,44.572,-122.0709,207558,2760,,,41,4921.074975,5355263,,1.329748793,84000041,USA,126970.0553,,O
California,US,6/26/2021,36.1162,-119.6816,3882506,63005,,,6,9834.075901,68903090,,1.621474024,84000006,USA,174384.2405,,C
Oregon,US,6/26/2021,44.572,-122.0709,207787,2761,,,41,4926.504426,5364484,,1.328764552,84000041,USA,127188.6796,,O
California,US,6/27/2021,36.1162,-119.6816,3884734,63044,,,6,9839.717193,69046971,,1.621547518,84000006,USA,174748.3836,,C
Oregon,US,6/27/2021,44.572,-122.0709,207999,2763,,,41,4931.530819,5373773,,1.328371771,84000041,USA,127408.9162,,O
California,US,6/28/2021,36.1162,-119.6816,3885945,63056,,,6,9842.782068,69211020,,1.62135115,84000006,USA,175163.569,,C
Oregon,US,6/28/2021,44.572,-122.0709,208137,2763,,,41,4934.802715,5373773,,1.327491028,84000041,USA,127408.9162,,O
California,US,6/29/2021,36.1162,-119.6816,3887084,63062,,,6,9845.667251,69324080,,1.62103026,84000006,USA,175449.7083,,C
Oregon,US,6/29/2021,44.572,-122.0709,208222,2763,,,41,4936.818014,5373773,,1.326949122,84000041,USA,127408.9162,,O
California,US,6/30/2021,36.1162,-119.6816,3883148,63087,,,6,9835.708307,69442426,,1.623314885,84000006,USA,175749.2258,,C
Oregon,US,6/30/2021,44.572,-122.0709,208446,2770,,,41,4942.128919,5396833,,1.328881341,84000041,USA,127955.6549,,O
California,US,7/1/2021,36.1162,-119.6816,3884890,63161,,,6,9840.1196,69556079,,1.624490426,84000006,USA,176036.8659,,C
Oregon,US,7/1/2021,44.572,-122.0709,208640,2774,,,41,4946.728542,5405284,,1.329562883,84000041,USA,128156.023,,O
California,US,7/2/2021,36.1162,-119.6816,3886684,63201,,,6,9844.670091,69605731,,1.624767857,84000006,USA,176162.5282,,C
Oregon,US,7/2/2021,44.572,-122.0709,208836,2778,,,41,4951.375584,5420693,,1.33023042,84000041,USA,128521.3611,,O
California,US,7/3/2021,36.1162,-119.6816,3887468,63210,,,6,9846.66188,69687332,,1.624670523,84000006,USA,176369.0491,,C
Oregon,US,7/3/2021,44.572,-122.0709,209037,2781,,,41,4956.141172,5430266,,1.330386487,84000041,USA,128748.3312,,O
California,US,7/4/2021,36.1162,-119.6816,3888147,63210,,,6,9848.380335,69847970,,1.624387032,84000006,USA,176775.6018,,C
Oregon,US,7/4/2021,44.572,-122.0709,209037,2781,,,41,4956.141172,5439057,,1.330386487,84000041,USA,128956.7605,,O
California,US,7/5/2021,36.1162,-119.6816,3888703,63210,,,6,9849.792557,69847970,,1.624154135,84000006,USA,176775.6018,,C
Oregon,US,7/5/2021,44.572,-122.0709,209037,2781,,,41,4956.141172,5439057,,1.330386487,84000041,USA,128956.7605,,O
California,US,7/6/2021,36.1162,-119.6816,3892628,63286,,,6,9859.738846,69847970,,1.624466541,84000006,USA,176775.6018,,C
Oregon,US,7/6/2021,44.572,-122.0709,209037,2781,,,41,4956.141172,5439057,,1.330386487,84000041,USA,128956.7605,,O
California,US,7/7/2021,36.1162,-119.6816,3894554,63325,,,6,9864.631003,69847970,,1.624661502,84000006,USA,176775.6018,,C
Oregon,US,7/7/2021,44.572,-122.0709,209494,2782,,,41,4966.976367,5439057,,1.32796166,84000041,USA,128956.7605,,O
California,US,7/8/2021,36.1162,-119.6816,3896374,63376,,,6,9869.247296,69847970,,1.625209415,84000006,USA,176775.6018,,C
Oregon,US,7/8/2021,44.572,-122.0709,209764,2788,,,41,4973.377904,5464523,,1.329112717,84000041,USA,129560.544,,O
California,US,7/9/2021,36.1162,-119.6816,3898890,63432,,,6,9875.620008,69847970,,1.625595804,84000006,USA,176775.6018,,C
Oregon,US,7/9/2021,44.572,-122.0709,209974,2790,,,41,4978.356877,5471841,,1.328735939,84000041,USA,129734.0493,,O
California,US,7/10/2021,36.1162,-119.6816,3900214,63447,,,6,9878.983524,70455774,,1.625426615,84000006,USA,178313.8701,,C
Oregon,US,7/10/2021,44.572,-122.0709,210230,2792,,,41,4984.426483,5482200,,1.328069257,84000041,USA,129979.655,,O
California,US,7/11/2021,36.1162,-119.6816,3901499,63447,,,6,9882.243274,70577115,,1.624890452,84000006,USA,178620.9675,,C
Oregon,US,7/11/2021,44.572,-122.0709,210230,2792,,,41,4984.426483,5492007,,1.328069257,84000041,USA,130212.173,,O
California,US,7/12/2021,36.1162,-119.6816,3907826,63525,,,6,9898.258572,70577115,,1.624255757,84000006,USA,178620.9675,,C
Oregon,US,7/12/2021,44.572,-122.0709,210230,2792,,,41,4984.426483,5492007,,1.328069257,84000041,USA,130212.173,,O
California,US,7/13/2021,36.1162,-119.6816,3911343,63550,,,6,9907.167207,70577115,,1.623433853,84000006,USA,178620.9675,,C
Oregon,US,7/13/2021,44.572,-122.0709,210729,2797,,,41,4996.257472,5492007,,1.327297145,84000041,USA,130212.173,,O
California,US,7/14/2021,36.1162,-119.6816,3916142,63571,,,6,9919.315347,71038074,,1.621981445,84000006,USA,179787.5913,,C
Oregon,US,7/14/2021,44.572,-122.0709,211065,2800,,,41,5004.223829,5513737,,1.326605548,84000041,USA,130727.3782,,O
California,US,7/15/2021,36.1162,-119.6816,3919918,63596,,,6,9928.879476,71140534,,1.621056297,84000006,USA,180046.9035,,C
Oregon,US,7/15/2021,44.572,-122.0709,211315,2803,,,41,5010.151178,5524144,,1.326455765,84000041,USA,130974.1219,,O
California,US,7/16/2021,36.1162,-119.6816,3923151,63667,,,6,9937.069347,71222071,,1.621528557,84000006,USA,180253.2624,,C
Oregon,US,7/16/2021,44.572,-122.0709,211631,2810,,,41,5017.643348,5532930,,1.327782792,84000041,USA,131182.4327,,O
California,US,7/17/2021,36.1162,-119.6816,3926845,63671,,,6,9946.420883,71327825,,1.62010579,84000006,USA,180520.9112,,C
Oregon,US,7/17/2021,44.572,-122.0709,211998,2817,,,41,5026.344696,5542798,,1.328786121,84000041,USA,131416.397,,O
California,US,7/18/2021,36.1162,-119.6816,3928841,63671,,,6,9951.492732,71458534,,1.619280092,84000006,USA,180851.7177,,C
Oregon,US,7/18/2021,44.572,-122.0709,211998,2817,,,41,5026.344696,5551429,,1.328786121,84000041,USA,131621.0328,,O
California,US,7/19/2021,36.1162,-119.6816,3938795,63704,,,6,9976.705183,71458534,,1.616025092,84000006,USA,180851.7177,,C
Oregon,US,7/19/2021,44.572,-122.0709,211998,2817,,,41,5026.344696,5551429,,1.328786121,84000041,USA,131621.0328,,O
California,US,7/20/2021,36.1162,-119.6816,3944429,63725,,,6,9990.984309,71458534,,1.614247428,84000006,USA,180851.7177,,C
Oregon,US,7/20/2021,44.572,-122.0709,212755,2826,,,41,5044.29271,5551429,,1.328288407,84000041,USA,131621.0328,,O
California,US,7/21/2021,36.1162,-119.6816,3951934,63733,,,6,10010.00121,71939853,,1.611382963,84000006,USA,182069.8699,,C
Oregon,US,7/21/2021,44.572,-122.0709,213339,2832,,,41,5058.138997,5575849,,1.327464739,84000041,USA,132200.0163,,O
California,US,7/22/2021,36.1162,-119.6816,3958152,63764,,,6,10025.75583,72034627,,1.609633364,84000006,USA,182309.7298,,C
Oregon,US,7/22/2021,44.572,-122.0709,213730,2833,,,41,5067.409371,5585730,,1.325504141,84000041,USA,132434.2888,,O
California,US,7/23/2021,36.1162,-119.6816,3966444,63798,,,6,10046.74174,72156783,,1.607127608,84000006,USA,182618.8899,,C
Oregon,US,7/23/2021,44.572,-122.0709,214263,2834,,,41,5080.04648,5595084,,1.322673537,84000041,USA,132656.0665,,O
California,US,7/24/2021,36.1162,-119.6816,3967505,63820,,,6,10049.43711,72268108,,1.607250609,84000006,USA,182900.6381,,C
Oregon,US,7/24/2021,44.572,-122.0709,214869,2836,,,41,5094.414374,5607291,,1.31987397,84000041,USA,132945.4871,,O
California,US,7/25/2021,36.1162,-119.6816,3973257,63821,,,6,10064.01487,72441974,,1.604947648,84000006,USA,183340.669,,C
Oregon,US,7/25/2021,44.572,-122.0709,214869,2836,,,41,5094.414374,5624307,,1.31987397,84000041,USA,133348.9262,,O
California,US,7/26/2021,36.1162,-119.6816,3988376,63863,,,6,10102.29164,72441974,,1.59991883,84000006,USA,183340.669,,C
Oregon,US,7/26/2021,44.572,-122.0709,214869,2836,,,41,5094.414374,5624307,,1.31987397,84000041,USA,133348.9262,,O
California,US,7/27/2021,36.1162,-119.6816,3997657,63882,,,6,10125.7907,72441974,,1.596680768,84000006,USA,183340.669,,C
Oregon,US,7/27/2021,44.572,-122.0709,215853,2838,,,41,5117.744421,5624307,,1.314783672,84000041,USA,133348.9262,,O
California,US,7/28/2021,36.1162,-119.6816,4005688,63912,,,6,10146.1692,73007339,,1.594222167,84000006,USA,184771.5301,,C
Oregon,US,7/28/2021,44.572,-122.0709,216875,2843,,,41,5141.975424,5652262,,1.310893372,84000041,USA,134011.7224,,O
California,US,7/29/2021,36.1162,-119.6816,4013776,63951,,,6,10166.66918,73135751,,1.591978446,84000006,USA,185096.5232,,C
Oregon,US,7/29/2021,44.572,-122.0709,217690,2849,,,41,5161.298583,5664582,,1.308741789,84000041,USA,134303.8222,,O
California,US,7/30/2021,36.1162,-119.6816,4024535,63996,,,6,10193.91898,73252199,,1.588840084,84000006,USA,185391.237,,C
Oregon,US,7/30/2021,44.572,-122.0709,218689,2855,,,41,5184.98427,5676409,,1.305506907,84000041,USA,134584.2332,,O
California,US,7/31/2021,36.1162,-119.6816,4029204,64010,,,6,10205.76089,73381744,,1.587343705,84000006,USA,185719.0976,,C
Oregon,US,7/31/2021,44.572,-122.0709,219755,2858,,,41,5210.258487,5689339,,1.300539237,84000041,USA,134890.7957,,O
California,US,8/1/2021,36.1162,-119.6816,4032745,64010,,,6,10214.74798,73566888,,1.585947136,84000006,USA,186187.6716,,C
Oregon,US,8/1/2021,44.572,-122.0709,219755,2858,,,41,5210.258487,5702468,,1.300539237,84000041,USA,135202.0764,,O
California,US,8/2/2021,36.1162,-119.6816,4057019,64149,,,6,10276.23528,73566888,,1.57988104,84000006,USA,186187.6716,,C
Oregon,US,8/2/2021,44.572,-122.0709,219755,2858,,,41,5210.258487,5702468,,1.300539237,84000041,USA,135202.0764,,O
California,US,8/3/2021,36.1162,-119.6816,4066823,64167,,,6,10301.09594,73566888,,1.576510396,84000006,USA,186187.6716,,C
Oregon,US,8/3/2021,44.572,-122.0709,221799,2863,,,41,5258.720494,5702468,,1.290808344,84000041,USA,135202.0764,,O
California,US,8/4/2021,36.1162,-119.6816,4076937,64210,,,6,10326.74117,74176215,,1.573649158,84000006,USA,187729.7944,,C
Oregon,US,8/4/2021,44.572,-122.0709,223364,2872,,,41,5295.8257,5740690,,1.285793593,84000041,USA,136108.2969,,O
California,US,8/5/2021,36.1162,-119.6816,4087181,64267,,,6,10352.7306,74331144,,1.57109212,84000006,USA,188121.8984,,C
Oregon,US,8/5/2021,44.572,-122.0709,224547,2877,,,41,5323.873916,5752138,,1.281246242,84000041,USA,136379.7221,,O
California,US,8/6/2021,36.1162,-119.6816,4102353,64301,,,6,10391.19971,74464222,,1.566103901,84000006,USA,188458.7005,,C
Oregon,US,8/6/2021,44.572,-122.0709,225919,2885,,,41,5356.403209,5752923,,1.277006361,84000041,USA,136398.334,,O
California,US,8/7/2021,36.1162,-119.6816,4116328,64335,,,6,10426.63684,74620314,,1.561606448,84000006,USA,188853.7479,,C
Oregon,US,8/7/2021,44.572,-122.0709,226899,2889,,,41,5379.638417,5771922,,1.273253738,84000041,USA,136848.7888,,O
California,US,8/8/2021,36.1162,-119.6816,4129051,64373,,,6,10458.91546,74870934,,1.557706501,84000006,USA,189488.0326,,C
Oregon,US,8/8/2021,44.572,-122.0709,226899,2889,,,41,5379.638417,5787925,,1.273253738,84000041,USA,137228.2103,,O
California,US,8/9/2021,36.1162,-119.6816,4138653,64388,,,6,10483.30791,75149750,,1.554444173,84000006,USA,190193.6775,,C
Oregon,US,8/9/2021,44.572,-122.0709,226899,2889,,,41,5379.638417,5787925,,1.273253738,84000041,USA,137228.2103,,O
California,US,8/10/2021,36.1162,-119.6816,4151716,64400,,,6,10516.45462,75404964,,1.549833525,84000006,USA,190839.5891,,C
Oregon,US,8/10/2021,44.572,-122.0709,230103,2903,,,41,5455.603325,5787925,,1.261608932,84000041,USA,137228.2103,,O
California,US,8/11/2021,36.1162,-119.6816,4163017,64036,,,6,10545.15207,75662474,,1.536879738,84000006,USA,191491.3114,,C
Oregon,US,8/11/2021,44.572,-122.0709,232436,2912,,,41,5510.917347,5849404,,1.25281798,84000041,USA,138685.8403,,O
California,US,8/12/2021,36.1162,-119.6816,4174199,64096,,,6,10573.57618,75860515,,1.534184408,84000006,USA,191992.526,,C
Oregon,US,8/12/2021,44.572,-122.0709,234393,2920,,,41,5557.316637,5859488,,1.245770991,84000041,USA,138924.9259,,O
California,US,8/13/2021,36.1162,-119.6816,4188559,64152,,,6,10610.01554,76044392,,1.530251156,84000006,USA,192457.8933,,C
Oregon,US,8/13/2021,44.572,-122.0709,236698,2928,,,41,5611.966796,5878405,,1.237019324,84000041,USA,139373.4365,,O
California,US,8/14/2021,36.1162,-119.6816,4204292,64197,,,6,10649.91458,76214542,,1.525587581,84000006,USA,192888.5196,,C
Oregon,US,8/14/2021,44.572,-122.0709,238463,2935,,,41,5653.813882,5900175,,1.230798908,84000041,USA,139889.5901,,O
California,US,8/15/2021,36.1162,-119.6816,4217445,64236,,,6,10683.25617,76495686,,1.521750254,84000006,USA,193600.0564,,C
Oregon,US,8/15/2021,44.572,-122.0709,238463,2935,,,41,5653.813882,5925733,,1.230798908,84000041,USA,140495.5548,,O
California,US,8/16/2021,36.1162,-119.6816,4228152,64261,,,6,10710.39967,76793736,,1.518484413,84000006,USA,194354.3799,,C
Oregon,US,8/16/2021,44.572,-122.0709,238463,2935,,,41,5653.813882,5925733,,1.230798908,84000041,USA,140495.5548,,O
California,US,8/17/2021,36.1162,-119.6816,4241500,64272,,,6,10744.29804,77103192,,1.513952688,84000006,USA,195137.5705,,C
Oregon,US,8/17/2021,44.572,-122.0709,242843,2949,,,41,5757.66104,5925733,,1.214364837,84000041,USA,140495.5548,,O
California,US,8/18/2021,36.1162,-119.6816,4256909,64348,,,6,10783.40239,77374498,,1.510246289,84000006,USA,195824.2086,,C
Oregon,US,8/18/2021,44.572,-122.0709,245758,2964,,,41,5826.773931,5925733,,1.206064502,84000041,USA,140495.5548,,O
California,US,8/19/2021,36.1162,-119.6816,4270726,64442,,,6,10818.44977,77638353,,1.507552736,84000006,USA,196491.9893,,C
Oregon,US,8/19/2021,44.572,-122.0709,247866,2975,,,41,5876.75334,6001700,,1.200245294,84000041,USA,142296.6866,,O
California,US,8/20/2021,36.1162,-119.6816,4286097,64562,,,6,10857.45796,77892857,,1.504933657,84000006,USA,197136.1039,,C
Oregon,US,8/20/2021,44.572,-122.0709,250835,2994,,,41,5947.146539,6022719,,1.193613331,84000041,USA,142795.0344,,O
California,US,8/21/2021,36.1162,-119.6816,4311479,64647,,,6,10921.78236,78147191,,1.498039944,84000006,USA,197779.7883,,C
Oregon,US,8/21/2021,44.572,-122.0709,252977,3012,,,41,5997.932066,6046852,,1.190622072,84000041,USA,143367.2133,,O
California,US,8/22/2021,36.1162,-119.6816,4325494,64733,,,6,10957.32326,78486455,,1.49516732,84000006,USA,198638.4188,,C
Oregon,US,8/22/2021,44.572,-122.0709,252977,3012,,,41,5997.932066,6073536,,1.190622072,84000041,USA,143999.8748,,O
California,US,8/23/2021,36.1162,-119.6816,4335268,64749,,,6,10982.13583,78797566,,1.492157926,84000006,USA,199425.7979,,C
Oregon,US,8/23/2021,44.572,-122.0709,252977,3012,,,41,5997.932066,6073536,,1.190622072,84000041,USA,143999.8748,,O
California,US,8/24/2021,36.1162,-119.6816,4349304,64771,,,6,11017.85136,79118648,,1.487826291,84000006,USA,200238.4123,,C
Oregon,US,8/24/2021,44.572,-122.0709,257644,3036,,,41,6108.583821,6073536,,1.178370154,84000041,USA,143999.8748,,O
California,US,8/25/2021,36.1162,-119.6816,4362518,64865,,,6,11051.39794,79431188,,1.485462664,84000006,USA,201029.408,,C
Oregon,US,8/25/2021,44.572,-122.0709,260425,3066,,,41,6174.519654,6131266,,1.177306326,84000041,USA,145368.6183,,O
California,US,8/26/2021,36.1162,-119.6816,4375772,64994,,,6,11085.05335,79711481,,1.483897879,84000006,USA,201738.7911,,C
Oregon,US,8/26/2021,44.572,-122.0709,263164,3086,,,41,6239.459691,6152118,,1.172652794,84000041,USA,145863.0066,,O
California,US,8/27/2021,36.1162,-119.6816,4390328,65097,,,6,11121.95839,79973561,,1.48131781,84000006,USA,202402.0795,,C
Oregon,US,8/27/2021,44.572,-122.0709,265210,3095,,,41,6287.969117,6176688,,1.166999736,84000041,USA,146445.5465,,O
California,US,8/28/2021,36.1162,-119.6816,4406673,65203,,,6,11163.41391,80259560,,1.478220042,84000006,USA,203125.9036,,C
Oregon,US,8/28/2021,44.572,-122.0709,268401,3115,,,41,6363.625802,6196414,,1.160576898,84000041,USA,146913.2381,,O
California,US,8/29/2021,36.1162,-119.6816,4421056,65313,,,6,11199.86086,80625922,,1.47589527,84000006,USA,204053.1154,,C
Oregon,US,8/29/2021,44.572,-122.0709,268401,3115,,,41,6363.625802,6227955,,1.160576898,84000041,USA,147661.0562,,O
California,US,8/30/2021,36.1162,-119.6816,4432385,65332,,,6,11228.58109,81077636,,1.472548506,84000006,USA,205196.3414,,C
Oregon,US,8/30/2021,44.572,-122.0709,268401,3115,,,41,6363.625802,6227955,,1.160576898,84000041,USA,147661.0562,,O
California,US,8/31/2021,36.1162,-119.6816,4445238,65365,,,6,11261.20644,81455723,,1.469023967,84000006,USA,206153.2276,,C
Oregon,US,8/31/2021,44.572,-122.0709,273896,3155,,,41,6493.908937,6227955,,1.15189707,84000041,USA,147661.0562,,O
California,US,9/1/2021,36.1162,-119.6816,4469477,65490,,,6,11322.64312,81846453,,1.463847068,84000006,USA,207142.1114,,C
Oregon,US,9/1/2021,44.572,-122.0709,276287,3198,,,41,6550.598105,6292337,,1.157492028,84000041,USA,149187.5145,,O
California,US,9/2/2021,36.1162,-119.6816,4481406,65650,,,6,11352.95273,82151975,,1.463505762,84000006,USA,207915.3456,,C
Oregon,US,9/2/2021,44.572,-122.0709,279087,3221,,,41,6616.984416,6316356,,1.1541204,84000041,USA,149756.9905,,O
California,US,9/3/2021,36.1162,-119.6816,4493975,65769,,,6,11384.82388,82684535,,1.46205415,84000006,USA,209263.1817,,C
Oregon,US,9/3/2021,44.572,-122.0709,281513,3248,,,41,6674.503413,6342604,,1.153765545,84000041,USA,150379.3148,,O
California,US,9/4/2021,36.1162,-119.6816,4506477,65907,,,6,11416.55836,82972474,,1.461049325,84000006,USA,209991.9157,,C
Oregon,US,9/4/2021,44.572,-122.0709,283873,3272,,,41,6730.457589,6366751,,1.152628112,84000041,USA,150951.8256,,O
California,US,9/5/2021,36.1162,-119.6816,4517833,66009,,,6,11445.37476,83316120,,1.459626272,84000006,USA,210861.6364,,C
Oregon,US,9/5/2021,44.572,-122.0709,283873,3272,,,41,6730.457589,6396417,,1.152628112,84000041,USA,151655.1886,,O
California,US,9/6/2021,36.1162,-119.6816,4526368,66066,,,6,11467.04654,83695281,,1.45812573,84000006,USA,211821.2407,,C
Oregon,US,9/6/2021,44.572,-122.0709,283873,3272,,,41,6730.457589,6396417,,1.152628112,84000041,USA,151655.1886,,O
California,US,9/7/2021,36.1162,-119.6816,4533594,66105,,,6,11485.3548,84105667,,1.456660788,84000006,USA,212859.8712,,C
Oregon,US,9/7/2021,44.572,-122.0709,283873,3272,,,41,6730.457589,6396417,,1.152628112,84000041,USA,151655.1886,,O
California,US,9/8/2021,36.1162,-119.6816,4544838,66137,,,6,11513.93583,84412846,,1.453748309,84000006,USA,213637.299,,C
Oregon,US,9/8/2021,44.572,-122.0709,289388,3312,,,41,6861.214912,6396417,,1.144484222,84000041,USA,151655.1886,,O
California,US,9/9/2021,36.1162,-119.6816,4553627,66320,,,6,11536.19476,84736996,,1.454958057,84000006,USA,214457.6781,,C
Oregon,US,9/9/2021,44.572,-122.0709,291978,3373,,,41,6922.62225,6467176,,1.155224024,84000041,USA,153332.8418,,O
