Province_State,Country_Region,Last_Update,Lat,Long,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Oregon,US,12/28/2021,44.572,-122.0709,414140,5623,,,41,9819.009578,8537500,,1.357753417,84000041,USA,202418.9749,
Oregon,US,12/29/2021,44.572,-122.0709,416020,5631,,,41,9863.583244,8598243,,1.353540695,84000041,USA,203859.1548,
Oregon,US,12/30/2021,44.572,-122.0709,418333,5640,,,41,9918.423079,8614987,,1.348208246,84000041,USA,204256.1449,
Oregon,US,12/31/2021,44.572,-122.0709,421263,5655,,,41,9987.891611,8636672,,1.342391807,84000041,USA,204770.2832,
Oregon,US,1/1/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,
Oregon,US,1/2/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,
Oregon,US,1/3/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,
Oregon,US,1/4/2022,44.572,-122.0709,430931,5666,,,41,10217.11406,8660884,,1.314827664,84000041,USA,205344.3351,
Oregon,US,1/5/2022,44.572,-122.0709,435453,5710,,,41,10324.32795,8741395,,1.31127814,84000041,USA,207253.2024,
Oregon,US,1/6/2022,44.572,-122.0709,441648,5719,,,41,10471.20766,8768264,,1.294922653,84000041,USA,207890.2502,
Oregon,US,1/7/2022,44.572,-122.0709,449267,5728,,,41,10651.84956,8802992,,1.274965666,84000041,USA,208713.6301,
Oregon,US,1/8/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8841872,,1.253208614,84000041,USA,209635.4514,
Oregon,US,1/9/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8894633,,1.253208614,84000041,USA,210886.3829,
Oregon,US,1/10/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8894633,,1.253208614,84000041,USA,210886.3829,
Oregon,US,1/11/2022,44.572,-122.0709,478203,5779,,,41,11337.90466,8894633,,1.20848259,84000041,USA,210886.3829,
Oregon,US,1/12/2022,44.572,-122.0709,486202,5814,,,41,11527.55613,9013170,,1.195799277,84000041,USA,213696.8237,
Oregon,US,1/13/2022,44.572,-122.0709,494945,5845,,,41,11734.84738,9053886,,1.180939296,84000041,USA,214662.1755,
Oregon,US,1/14/2022,44.572,-122.0709,504731,5870,,,41,11966.86754,9104211,,1.162995734,84000041,USA,215855.3509,
Oregon,US,1/15/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9155083,,1.145910232,84000041,USA,217061.4953,
Oregon,US,1/16/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,
Oregon,US,1/17/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,
Oregon,US,1/18/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,
Oregon,US,1/19/2022,44.572,-122.0709,541415,5892,,,41,12836.62305,9201956,,1.088259468,84000041,USA,218172.8259,
Oregon,US,1/20/2022,44.572,-122.0709,549942,5908,,,41,13038.79308,9372663,,1.074295107,84000041,USA,222220.1858,
Oregon,US,1/21/2022,44.572,-122.0709,559960,5916,,,41,13276.31381,9415239,,1.056504036,84000041,USA,223229.6371,
Oregon,US,1/22/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9458434,,1.03977635,84000041,USA,224253.7645,
Oregon,US,1/23/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9507734,,1.03977635,84000041,USA,225422.6378,
Oregon,US,1/24/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9507734,,1.03977635,84000041,USA,225422.6378,
Oregon,US,1/25/2022,44.572,-122.0709,590270,5953,,,41,13994.94563,9507734,,1.008521524,84000041,USA,225422.6378,
Oregon,US,1/26/2022,44.572,-122.0709,597172,5994,,,41,14158.58789,9618824,,1.003730918,84000041,USA,228056.5147,
Oregon,US,1/27/2022,44.572,-122.0709,605363,6048,,,41,14352.79156,9650905,,0.999069979,84000041,USA,228817.1358,
Oregon,US,1/28/2022,44.572,-122.0709,613221,6067,,,41,14539.1,9691446,,0.989365987,84000041,USA,229778.3385,
Oregon,US,1/29/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9732673,,0.980581711,84000041,USA,230755.8058,
Oregon,US,1/30/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9775265,,0.980581711,84000041,USA,231765.6364,
Oregon,US,1/31/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9775265,,0.980581711,84000041,USA,231765.6364,
Oregon,US,2/1/2022,44.572,-122.0709,633876,6100,,,41,15028.81759,9775265,,0.962333327,84000041,USA,231765.6364,
Oregon,US,2/2/2022,44.572,-122.0709,638823,6124,,,41,15146.10797,9862847,,0.958637995,84000041,USA,233842.1528,
Oregon,US,2/3/2022,44.572,-122.0709,643973,6163,,,41,15268.21137,9891494,,0.957027701,84000041,USA,234521.3559,
Oregon,US,2/4/2022,44.572,-122.0709,649389,6181,,,41,15396.62146,9921721,,0.951817786,84000041,USA,235238.0198,
Oregon,US,2/5/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9956194,,0.949654845,84000041,USA,236055.3539,
Oregon,US,2/6/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9990746,,0.949654845,84000041,USA,236874.5609,
Oregon,US,2/7/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9990746,,0.949654845,84000041,USA,236874.5609,
Oregon,US,2/8/2022,44.572,-122.0709,662250,6244,,,41,15701.54801,9990746,,0.942846357,84000041,USA,236874.5609,
Oregon,US,2/9/2022,44.572,-122.0709,665486,6265,,,41,15778.27162,10054653,,0.94141725,84000041,USA,238389.7574,
Oregon,US,2/10/2022,44.572,-122.0709,668783,6322,,,41,15856.4415,10077210,,0.945299148,84000041,USA,238924.5702,
Oregon,US,2/11/2022,44.572,-122.0709,671923,6344,,,41,15930.88901,10102240,,0.944155804,84000041,USA,239518.0164,
Oregon,US,2/12/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10130298,,0.942179392,84000041,USA,240183.2547,
Oregon,US,2/13/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10157714,,0.942179392,84000041,USA,240833.2715,
Oregon,US,2/14/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10157714,,0.942179392,84000041,USA,240833.2715,
Oregon,US,2/15/2022,44.572,-122.0709,679241,6373,,,41,16104.39437,10157714,,0.938253138,84000041,USA,240833.2715,
Oregon,US,2/16/2022,44.572,-122.0709,680852,6393,,,41,16142.59021,10212270,,0.938970584,84000041,USA,242126.7613,
Oregon,US,2/17/2022,44.572,-122.0709,682566,6416,,,41,16183.22811,10229517,,0.939982361,84000041,USA,242535.6773,
Oregon,US,2/18/2022,44.572,-122.0709,684411,6444,,,41,16226.97195,10251944,,0.941539514,84000041,USA,243067.4079,
Oregon,US,2/19/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10273053,,0.941172354,84000041,USA,243567.8896,
Oregon,US,2/20/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,
Oregon,US,2/21/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,
Oregon,US,2/22/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,
Oregon,US,2/23/2022,44.572,-122.0709,689325,6485,,,41,16343.47993,10297412,,0.940775396,84000041,USA,244145.4268,
Oregon,US,2/24/2022,44.572,-122.0709,690481,6519,,,41,16370.88799,10357244,,0.944124458,84000041,USA,245564.0074,
Oregon,US,2/25/2022,44.572,-122.0709,691337,6578,,,41,16391.18323,10373469,,0.95148965,84000041,USA,245948.6924,
Oregon,US,2/26/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10391757,,0.950797459,84000041,USA,246382.2898,
Oregon,US,2/27/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10413487,,0.950797459,84000041,USA,246897.495,
Oregon,US,2/28/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10413487,,0.950797459,84000041,USA,246897.495,
Oregon,US,3/1/2022,44.572,-122.0709,693929,6622,,,41,16452.63799,10413487,,0.954276302,84000041,USA,246897.495,
Oregon,US,3/2/2022,44.572,-122.0709,694649,6648,,,41,16469.70876,10457260,,0.957030097,84000041,USA,247935.3265,
Oregon,US,3/3/2022,44.572,-122.0709,695323,6652,,,41,16485.68889,10471846,,0.956677688,84000041,USA,248281.1517,
Oregon,US,3/4/2022,44.572,-122.0709,696003,6686,,,41,16501.81128,10491665,,0.960628043,84000041,USA,248751.0483,
Oregon,US,3/5/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10510273,,0.962944782,84000041,USA,249192.2327,
Oregon,US,3/6/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10532437,,0.962944782,84000041,USA,249717.7278,
Oregon,US,3/7/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10532437,,0.962944782,84000041,USA,249717.7278,
Oregon,US,3/8/2022,44.572,-122.0709,697775,6743,,,41,16543.82433,10532437,,0.96635735,84000041,USA,249717.7278,
Oregon,US,3/9/2022,44.572,-122.0709,698127,6772,,,41,16552.17004,10568957,,0.970024079,84000041,USA,250583.5949,
Oregon,US,3/10/2022,44.572,-122.0709,698564,6800,,,41,16562.53104,10580140,,0.973425484,84000041,USA,250848.7371,
Oregon,US,3/11/2022,44.572,-122.0709,698982,6854,,,41,16572.44157,10594054,,0.980568884,84000041,USA,251178.6297,
Oregon,US,3/12/2022,44.572,-122.0709,699362,6869,,,41,16581.45114,10614173,,0.982180902,84000041,USA,251655.639,
